C:\Users\NCEPU\Documents\Visual Studio 2015\Projects\ImportData\ImportData\¹øÂ¯Ğ§ÂÊ01.csv
file	line	process	state
1/1	42016	94%	faild
1/1	42017	94%	faild
1/1	42018	94%	faild
1/1	42019	94%	faild
1/1	42020	94%	faild
1/1	42021	94%	faild
1/1	42022	94%	faild
1/1	42023	94%	faild
1/1	42024	94%	faild
1/1	42025	94%	faild
1/1	42026	94%	faild
1/1	42027	94%	faild
1/1	42028	94%	faild
1/1	42029	94%	faild
1/1	42030	94%	faild
1/1	42031	94%	faild
1/1	42032	94%	faild
1/1	42033	94%	faild
1/1	42034	94%	faild
1/1	42035	94%	faild
1/1	42036	94%	faild
1/1	42037	94%	faild
1/1	42038	94%	faild
1/1	42039	94%	faild
1/1	42040	94%	faild
1/1	42041	94%	faild
1/1	42042	94%	faild
1/1	42043	94%	faild
1/1	42044	94%	faild
1/1	42045	94%	faild
1/1	42046	94%	faild
1/1	42047	94%	faild
1/1	42048	94%	faild
1/1	42049	94%	faild
1/1	42050	94%	faild
1/1	42051	94%	faild
1/1	42052	94%	faild
1/1	42053	94%	faild
1/1	42054	94%	faild
1/1	42055	94%	faild
1/1	42056	94%	faild
1/1	42057	94%	faild
1/1	42058	94%	faild
1/1	42059	94%	faild
1/1	42060	94%	faild
1/1	42061	94%	faild
1/1	42062	94%	faild
1/1	42063	94%	faild
1/1	42064	94%	faild
1/1	42065	94%	faild
1/1	42066	94%	faild
1/1	42067	94%	faild
1/1	42068	94%	faild
1/1	42069	94%	faild
1/1	42070	94%	faild
1/1	42071	94%	faild
1/1	42072	94%	faild
1/1	42073	94%	faild
1/1	42074	94%	faild
1/1	42075	94%	faild
1/1	42076	94%	faild
1/1	42077	94%	faild
1/1	42078	94%	faild
1/1	42079	94%	faild
1/1	42080	94%	faild
1/1	42081	94%	faild
1/1	42082	94%	faild
1/1	42083	94%	faild
1/1	42084	94%	faild
1/1	42085	94%	faild
1/1	42086	94%	faild
1/1	42087	94%	faild
1/1	42088	94%	faild
1/1	42089	94%	faild
1/1	42090	94%	faild
1/1	42091	94%	faild
1/1	42092	94%	faild
1/1	42093	94%	faild
1/1	42094	94%	faild
1/1	42095	94%	faild
1/1	42096	94%	faild
1/1	42097	94%	faild
1/1	42098	94%	faild
1/1	42099	94%	faild
1/1	42100	94%	faild
1/1	42101	94%	faild
1/1	42102	94%	faild
1/1	42103	94%	faild
1/1	42104	94%	faild
1/1	42105	94%	faild
1/1	42106	94%	faild
1/1	42107	94%	faild
1/1	42108	94%	faild
1/1	42109	94%	faild
1/1	42110	94%	faild
1/1	42111	94%	faild
1/1	42112	94%	faild
1/1	42113	94%	faild
1/1	42114	94%	faild
1/1	42115	94%	faild
1/1	42116	94%	faild
1/1	42117	94%	faild
1/1	42118	94%	faild
1/1	42119	94%	faild
1/1	42120	94%	faild
1/1	42121	94%	faild
1/1	42122	94%	faild
1/1	42123	94%	faild
1/1	42124	94%	faild
1/1	42125	94%	faild
1/1	42126	94%	faild
1/1	42127	94%	faild
1/1	42128	94%	faild
1/1	42129	94%	faild
1/1	42130	94%	faild
1/1	42131	94%	faild
1/1	42132	94%	faild
1/1	42133	94%	faild
1/1	42134	94%	faild
1/1	42135	94%	faild
1/1	42136	94%	faild
1/1	42137	94%	faild
1/1	42138	94%	faild
1/1	42139	94%	faild
1/1	42140	94%	faild
1/1	42141	94%	faild
1/1	42142	94%	faild
1/1	42143	94%	faild
1/1	42144	94%	faild
1/1	42145	94%	faild
1/1	42146	94%	faild
1/1	42147	94%	faild
1/1	42148	94%	faild
1/1	42149	94%	faild
1/1	42150	94%	faild
1/1	42151	94%	faild
1/1	42152	94%	faild
1/1	42153	94%	faild
1/1	42154	94%	faild
1/1	42155	94%	faild
1/1	42156	94%	faild
1/1	42157	94%	faild
1/1	42158	94%	faild
1/1	42159	94%	faild
1/1	42160	94%	faild
1/1	42161	94%	faild
1/1	42162	94%	faild
1/1	42163	94%	faild
1/1	42164	94%	faild
1/1	42165	94%	faild
1/1	42166	94%	faild
1/1	42167	94%	faild
1/1	42168	94%	faild
1/1	42169	94%	faild
1/1	42170	94%	faild
1/1	42171	94%	faild
1/1	42172	94%	faild
1/1	42173	94%	faild
1/1	42174	94%	faild
1/1	42175	94%	faild
1/1	42176	94%	faild
1/1	42177	94%	faild
1/1	42178	94%	faild
1/1	42179	94%	faild
1/1	42180	94%	faild
1/1	42181	94%	faild
1/1	42182	94%	faild
1/1	42183	94%	faild
1/1	42184	94%	faild
1/1	42185	94%	faild
1/1	42186	94%	faild
1/1	42187	94%	faild
1/1	42188	95%	faild
1/1	42189	95%	faild
1/1	42190	95%	faild
1/1	42191	95%	faild
1/1	42192	95%	faild
1/1	42193	95%	faild
1/1	42194	95%	faild
1/1	42195	95%	faild
1/1	42196	95%	faild
1/1	42197	95%	faild
1/1	42198	95%	faild
1/1	42199	95%	faild
1/1	42200	95%	faild
1/1	42201	95%	faild
1/1	42202	95%	faild
1/1	42203	95%	faild
1/1	42204	95%	faild
1/1	42205	95%	faild
1/1	42206	95%	faild
1/1	42207	95%	faild
1/1	42208	95%	faild
1/1	42209	95%	faild
1/1	42210	95%	faild
1/1	42211	95%	faild
1/1	42212	95%	faild
1/1	42213	95%	faild
1/1	42214	95%	faild
1/1	42215	95%	faild
1/1	42216	95%	faild
1/1	42217	95%	faild
1/1	42218	95%	faild
1/1	42219	95%	faild
1/1	42220	95%	faild
1/1	42221	95%	faild
1/1	42222	95%	faild
1/1	42223	95%	faild
1/1	42224	95%	faild
1/1	42225	95%	faild
1/1	42226	95%	faild
1/1	42227	95%	faild
1/1	42228	95%	faild
1/1	42229	95%	faild
1/1	42230	95%	faild
1/1	42231	95%	faild
1/1	42232	95%	faild
1/1	42233	95%	faild
1/1	42234	95%	faild
1/1	42235	95%	faild
1/1	42236	95%	faild
1/1	42237	95%	faild
1/1	42238	95%	faild
1/1	42239	95%	faild
1/1	42240	95%	faild
1/1	42241	95%	faild
1/1	42242	95%	faild
1/1	42243	95%	faild
1/1	42244	95%	faild
1/1	42245	95%	faild
1/1	42246	95%	faild
1/1	42247	95%	faild
1/1	42248	95%	faild
1/1	42249	95%	faild
1/1	42250	95%	faild
1/1	42251	95%	faild
1/1	42252	95%	faild
1/1	42253	95%	faild
1/1	42254	95%	faild
1/1	42255	95%	faild
1/1	42256	95%	faild
1/1	42257	95%	faild
1/1	42258	95%	faild
1/1	42259	95%	faild
1/1	42260	95%	faild
1/1	42261	95%	faild
1/1	42262	95%	faild
1/1	42263	95%	faild
1/1	42264	95%	faild
1/1	42265	95%	faild
1/1	42266	95%	faild
1/1	42267	95%	faild
1/1	42268	95%	faild
1/1	42269	95%	faild
1/1	42270	95%	faild
1/1	42271	95%	faild
1/1	42272	95%	faild
1/1	42273	95%	faild
1/1	42274	95%	faild
1/1	42275	95%	faild
1/1	42276	95%	faild
1/1	42277	95%	faild
1/1	42278	95%	faild
1/1	42279	95%	faild
1/1	42280	95%	faild
1/1	42281	95%	faild
1/1	42282	95%	faild
1/1	42283	95%	faild
1/1	42284	95%	faild
1/1	42285	95%	faild
1/1	42286	95%	faild
1/1	42287	95%	faild
1/1	42288	95%	faild
1/1	42289	95%	faild
1/1	42290	95%	faild
1/1	42291	95%	faild
1/1	42292	95%	faild
1/1	42293	95%	faild
1/1	42294	95%	faild
1/1	42295	95%	faild
1/1	42296	95%	faild
1/1	42297	95%	faild
1/1	42298	95%	faild
1/1	42299	95%	faild
1/1	42300	95%	faild
1/1	42301	95%	faild
1/1	42302	95%	faild
1/1	42303	95%	faild
1/1	42304	95%	faild
1/1	42305	95%	faild
1/1	42306	95%	faild
1/1	42307	95%	faild
1/1	42308	95%	faild
1/1	42309	95%	faild
1/1	42310	95%	faild
1/1	42311	95%	faild
1/1	42312	95%	faild
1/1	42313	95%	faild
1/1	42314	95%	faild
1/1	42315	95%	faild
1/1	42316	95%	faild
1/1	42317	95%	faild
1/1	42318	95%	faild
1/1	42319	95%	faild
1/1	42320	95%	faild
1/1	42321	95%	faild
1/1	42322	95%	faild
1/1	42323	95%	faild
1/1	42324	95%	faild
1/1	42325	95%	faild
1/1	42326	95%	faild
1/1	42327	95%	faild
1/1	42328	95%	faild
1/1	42329	95%	faild
1/1	42330	95%	faild
1/1	42331	95%	faild
1/1	42332	95%	faild
1/1	42333	95%	faild
1/1	42334	95%	faild
1/1	42335	95%	faild
1/1	42336	95%	faild
1/1	42337	95%	faild
1/1	42338	95%	faild
1/1	42339	95%	faild
1/1	42340	95%	faild
1/1	42341	95%	faild
1/1	42342	95%	faild
1/1	42343	95%	faild
1/1	42344	95%	faild
1/1	42345	95%	faild
1/1	42346	95%	faild
1/1	42347	95%	faild
1/1	42348	95%	faild
1/1	42349	95%	faild
1/1	42350	95%	faild
1/1	42351	95%	faild
1/1	42352	95%	faild
1/1	42353	95%	faild
1/1	42354	95%	faild
1/1	42355	95%	faild
1/1	42356	95%	faild
1/1	42357	95%	faild
1/1	42358	95%	faild
1/1	42359	95%	faild
1/1	42360	95%	faild
1/1	42361	95%	faild
1/1	42362	95%	faild
1/1	42363	95%	faild
1/1	42364	95%	faild
1/1	42365	95%	faild
1/1	42366	95%	faild
1/1	42367	95%	faild
1/1	42368	95%	faild
1/1	42369	95%	faild
1/1	42370	95%	faild
1/1	42371	95%	faild
1/1	42372	95%	faild
1/1	42373	95%	faild
1/1	42374	95%	faild
1/1	42375	95%	faild
1/1	42376	95%	faild
1/1	42377	95%	faild
1/1	42378	95%	faild
1/1	42379	95%	faild
1/1	42380	95%	faild
1/1	42381	95%	faild
1/1	42382	95%	faild
1/1	42383	95%	faild
1/1	42384	95%	faild
1/1	42385	95%	faild
1/1	42386	95%	faild
1/1	42387	95%	faild
1/1	42388	95%	faild
1/1	42389	95%	faild
1/1	42390	95%	faild
1/1	42391	95%	faild
1/1	42392	95%	faild
1/1	42393	95%	faild
1/1	42394	95%	faild
1/1	42395	95%	faild
1/1	42396	95%	faild
1/1	42397	95%	faild
1/1	42398	95%	faild
1/1	42399	95%	faild
1/1	42400	95%	faild
1/1	42401	95%	faild
1/1	42402	95%	faild
1/1	42403	95%	faild
1/1	42404	95%	faild
1/1	42405	95%	faild
1/1	42406	95%	faild
1/1	42407	95%	faild
1/1	42408	95%	faild
1/1	42409	95%	faild
1/1	42410	95%	faild
1/1	42411	95%	faild
1/1	42412	95%	faild
1/1	42413	95%	faild
1/1	42414	95%	faild
1/1	42415	95%	faild
1/1	42416	95%	faild
1/1	42417	95%	faild
1/1	42418	95%	faild
1/1	42419	95%	faild
1/1	42420	95%	faild
1/1	42421	95%	faild
1/1	42422	95%	faild
1/1	42423	95%	faild
1/1	42424	95%	faild
1/1	42425	95%	faild
1/1	42426	95%	faild
1/1	42427	95%	faild
1/1	42428	95%	faild
1/1	42429	95%	faild
1/1	42430	95%	faild
1/1	42431	95%	faild
1/1	42432	95%	faild
1/1	42433	95%	faild
1/1	42434	95%	faild
1/1	42435	95%	faild
1/1	42436	95%	faild
1/1	42437	95%	faild
1/1	42438	95%	faild
1/1	42439	95%	faild
1/1	42440	95%	faild
1/1	42441	95%	faild
1/1	42442	95%	faild
1/1	42443	95%	faild
1/1	42444	95%	faild
1/1	42445	95%	faild
1/1	42446	95%	faild
1/1	42447	95%	faild
1/1	42448	95%	faild
1/1	42449	95%	faild
1/1	42450	95%	faild
1/1	42451	95%	faild
1/1	42452	95%	faild
1/1	42453	95%	faild
1/1	42454	95%	faild
1/1	42455	95%	faild
1/1	42456	95%	faild
1/1	42457	95%	faild
1/1	42458	95%	faild
1/1	42459	95%	faild
1/1	42460	95%	faild
1/1	42461	95%	faild
1/1	42462	95%	faild
1/1	42463	95%	faild
1/1	42464	95%	faild
1/1	42465	95%	faild
1/1	42466	95%	faild
1/1	42467	95%	faild
1/1	42468	95%	faild
1/1	42469	95%	faild
1/1	42470	95%	faild
1/1	42471	95%	faild
1/1	42472	95%	faild
1/1	42473	95%	faild
1/1	42474	95%	faild
1/1	42475	95%	faild
1/1	42476	95%	faild
1/1	42477	95%	faild
1/1	42478	95%	faild
1/1	42479	95%	faild
1/1	42480	95%	faild
1/1	42481	95%	faild
1/1	42482	95%	faild
1/1	42483	95%	faild
1/1	42484	95%	faild
1/1	42485	95%	faild
1/1	42486	95%	faild
1/1	42487	95%	faild
1/1	42488	95%	faild
1/1	42489	95%	faild
1/1	42490	95%	faild
1/1	42491	95%	faild
1/1	42492	95%	faild
1/1	42493	95%	faild
1/1	42494	95%	faild
1/1	42495	95%	faild
1/1	42496	95%	faild
1/1	42497	95%	faild
1/1	42498	95%	faild
1/1	42499	95%	faild
1/1	42500	95%	faild
1/1	42501	95%	faild
1/1	42502	95%	faild
1/1	42503	95%	faild
1/1	42504	95%	faild
1/1	42505	95%	faild
1/1	42506	95%	faild
1/1	42507	95%	faild
1/1	42508	95%	faild
1/1	42509	95%	faild
1/1	42510	95%	faild
1/1	42511	95%	faild
1/1	42512	95%	faild
1/1	42513	95%	faild
1/1	42514	95%	faild
1/1	42515	95%	faild
1/1	42516	95%	faild
1/1	42517	95%	faild
1/1	42518	95%	faild
1/1	42519	95%	faild
1/1	42520	95%	faild
1/1	42521	95%	faild
1/1	42522	95%	faild
1/1	42523	95%	faild
1/1	42524	95%	faild
1/1	42525	95%	faild
1/1	42526	95%	faild
1/1	42527	95%	faild
1/1	42528	95%	faild
1/1	42529	95%	faild
1/1	42530	95%	faild
1/1	42531	95%	faild
1/1	42532	95%	faild
1/1	42533	95%	faild
1/1	42534	95%	faild
1/1	42535	95%	faild
1/1	42536	95%	faild
1/1	42537	95%	faild
1/1	42538	95%	faild
1/1	42539	95%	faild
1/1	42540	95%	faild
1/1	42541	95%	faild
1/1	42542	95%	faild
1/1	42543	95%	faild
1/1	42544	95%	faild
1/1	42545	95%	faild
1/1	42546	95%	faild
1/1	42547	95%	faild
1/1	42548	95%	faild
1/1	42549	95%	faild
1/1	42550	95%	faild
1/1	42551	95%	faild
1/1	42552	95%	faild
1/1	42553	95%	faild
1/1	42554	95%	faild
1/1	42555	95%	faild
1/1	42556	95%	faild
1/1	42557	95%	faild
1/1	42558	95%	faild
1/1	42559	95%	faild
1/1	42560	95%	faild
1/1	42561	95%	faild
1/1	42562	95%	faild
1/1	42563	95%	faild
1/1	42564	95%	faild
1/1	42565	95%	faild
1/1	42566	95%	faild
1/1	42567	95%	faild
1/1	42568	95%	faild
1/1	42569	95%	faild
1/1	42570	95%	faild
1/1	42571	95%	faild
1/1	42572	95%	faild
1/1	42573	95%	faild
1/1	42574	95%	faild
1/1	42575	95%	faild
1/1	42576	95%	faild
1/1	42577	95%	faild
1/1	42578	95%	faild
1/1	42579	95%	faild
1/1	42580	95%	faild
1/1	42581	95%	faild
1/1	42582	95%	faild
1/1	42583	95%	faild
1/1	42584	95%	faild
1/1	42585	95%	faild
1/1	42586	95%	faild
1/1	42587	95%	faild
1/1	42588	95%	faild
1/1	42589	95%	faild
1/1	42590	95%	faild
1/1	42591	95%	faild
1/1	42592	95%	faild
1/1	42593	95%	faild
1/1	42594	95%	faild
1/1	42595	95%	faild
1/1	42596	95%	faild
1/1	42597	95%	faild
1/1	42598	95%	faild
1/1	42599	95%	faild
1/1	42600	95%	faild
1/1	42601	95%	faild
1/1	42602	95%	faild
1/1	42603	95%	faild
1/1	42604	95%	faild
1/1	42605	95%	faild
1/1	42606	95%	faild
1/1	42607	95%	faild
1/1	42608	95%	faild
1/1	42609	95%	faild
1/1	42610	95%	faild
1/1	42611	95%	faild
1/1	42612	95%	faild
1/1	42613	95%	faild
1/1	42614	95%	faild
1/1	42615	95%	faild
1/1	42616	95%	faild
1/1	42617	95%	faild
1/1	42618	95%	faild
1/1	42619	95%	faild
1/1	42620	95%	faild
1/1	42621	95%	faild
1/1	42622	95%	faild
1/1	42623	95%	faild
1/1	42624	95%	faild
1/1	42625	95%	faild
1/1	42626	95%	faild
1/1	42627	95%	faild
1/1	42628	95%	faild
1/1	42629	95%	faild
1/1	42630	95%	faild
1/1	42631	95%	faild
1/1	42632	95%	faild
1/1	42633	95%	faild
1/1	42634	95%	faild
1/1	42635	96%	faild
1/1	42636	96%	faild
1/1	42637	96%	faild
1/1	42638	96%	faild
1/1	42639	96%	faild
1/1	42640	96%	faild
1/1	42641	96%	faild
1/1	42642	96%	faild
1/1	42643	96%	faild
1/1	42644	96%	faild
1/1	42645	96%	faild
1/1	42646	96%	faild
1/1	42647	96%	faild
1/1	42648	96%	faild
1/1	42649	96%	faild
1/1	42650	96%	faild
1/1	42651	96%	faild
1/1	42652	96%	faild
1/1	42653	96%	faild
1/1	42654	96%	faild
1/1	42655	96%	faild
1/1	42656	96%	faild
1/1	42657	96%	faild
1/1	42658	96%	faild
1/1	42659	96%	faild
1/1	42660	96%	faild
1/1	42661	96%	faild
1/1	42662	96%	faild
1/1	42663	96%	faild
1/1	42664	96%	faild
1/1	42665	96%	faild
1/1	42666	96%	faild
1/1	42667	96%	faild
1/1	42668	96%	faild
1/1	42669	96%	faild
1/1	42670	96%	faild
1/1	42671	96%	faild
1/1	42672	96%	faild
1/1	42673	96%	faild
1/1	42674	96%	faild
1/1	42675	96%	faild
1/1	42676	96%	faild
1/1	42677	96%	faild
1/1	42678	96%	faild
1/1	42679	96%	faild
1/1	42680	96%	faild
1/1	42681	96%	faild
1/1	42682	96%	faild
1/1	42683	96%	faild
1/1	42684	96%	faild
1/1	42685	96%	faild
1/1	42686	96%	faild
1/1	42687	96%	faild
1/1	42688	96%	faild
1/1	42689	96%	faild
1/1	42690	96%	faild
1/1	42691	96%	faild
1/1	42692	96%	faild
1/1	42693	96%	faild
1/1	42694	96%	faild
1/1	42695	96%	faild
1/1	42696	96%	faild
1/1	42697	96%	faild
1/1	42698	96%	faild
1/1	42699	96%	faild
1/1	42700	96%	faild
1/1	42701	96%	faild
1/1	42702	96%	faild
1/1	42703	96%	faild
1/1	42704	96%	faild
1/1	42705	96%	faild
1/1	42706	96%	faild
1/1	42707	96%	faild
1/1	42708	96%	faild
1/1	42709	96%	faild
1/1	42710	96%	faild
1/1	42711	96%	faild
1/1	42712	96%	faild
1/1	42713	96%	faild
1/1	42714	96%	faild
1/1	42715	96%	faild
1/1	42716	96%	faild
1/1	42717	96%	faild
1/1	42718	96%	faild
1/1	42719	96%	faild
1/1	42720	96%	faild
1/1	42721	96%	faild
1/1	42722	96%	faild
1/1	42723	96%	faild
1/1	42724	96%	faild
1/1	42725	96%	faild
1/1	42726	96%	faild
1/1	42727	96%	faild
1/1	42728	96%	faild
1/1	42729	96%	faild
1/1	42730	96%	faild
1/1	42731	96%	faild
1/1	42732	96%	faild
1/1	42733	96%	faild
1/1	42734	96%	faild
1/1	42735	96%	faild
1/1	42736	96%	faild
1/1	42737	96%	faild
1/1	42738	96%	faild
1/1	42739	96%	faild
1/1	42740	96%	faild
1/1	42741	96%	faild
1/1	42742	96%	faild
1/1	42743	96%	faild
1/1	42744	96%	faild
1/1	42745	96%	faild
1/1	42746	96%	faild
1/1	42747	96%	faild
1/1	42748	96%	faild
1/1	42749	96%	faild
1/1	42750	96%	faild
1/1	42751	96%	faild
1/1	42752	96%	faild
1/1	42753	96%	faild
1/1	42754	96%	faild
1/1	42755	96%	faild
1/1	42756	96%	faild
1/1	42757	96%	faild
1/1	42758	96%	faild
1/1	42759	96%	faild
1/1	42760	96%	faild
1/1	42761	96%	faild
1/1	42762	96%	faild
1/1	42763	96%	faild
1/1	42764	96%	faild
1/1	42765	96%	faild
1/1	42766	96%	faild
1/1	42767	96%	faild
1/1	42768	96%	faild
1/1	42769	96%	faild
1/1	42770	96%	faild
1/1	42771	96%	faild
1/1	42772	96%	faild
1/1	42773	96%	faild
1/1	42774	96%	faild
1/1	42775	96%	faild
1/1	42776	96%	faild
1/1	42777	96%	faild
1/1	42778	96%	faild
1/1	42779	96%	faild
1/1	42780	96%	faild
1/1	42781	96%	faild
1/1	42782	96%	faild
1/1	42783	96%	faild
1/1	42784	96%	faild
1/1	42785	96%	faild
1/1	42786	96%	faild
1/1	42787	96%	faild
1/1	42788	96%	faild
1/1	42789	96%	faild
1/1	42790	96%	faild
1/1	42791	96%	faild
1/1	42792	96%	faild
1/1	42793	96%	faild
1/1	42794	96%	faild
1/1	42795	96%	faild
1/1	42796	96%	faild
1/1	42797	96%	faild
1/1	42798	96%	faild
1/1	42799	96%	faild
1/1	42800	96%	faild
1/1	42801	96%	faild
1/1	42802	96%	faild
1/1	42803	96%	faild
1/1	42804	96%	faild
1/1	42805	96%	faild
1/1	42806	96%	faild
1/1	42807	96%	faild
1/1	42808	96%	faild
1/1	42809	96%	faild
1/1	42810	96%	faild
1/1	42811	96%	faild
1/1	42812	96%	faild
1/1	42813	96%	faild
1/1	42814	96%	faild
1/1	42815	96%	faild
1/1	42816	96%	faild
1/1	42817	96%	faild
1/1	42818	96%	faild
1/1	42819	96%	faild
1/1	42820	96%	faild
1/1	42821	96%	faild
1/1	42822	96%	faild
1/1	42823	96%	faild
1/1	42824	96%	faild
1/1	42825	96%	faild
1/1	42826	96%	faild
1/1	42827	96%	faild
1/1	42828	96%	faild
1/1	42829	96%	faild
1/1	42830	96%	faild
1/1	42831	96%	faild
1/1	42832	96%	faild
1/1	42833	96%	faild
1/1	42834	96%	faild
1/1	42835	96%	faild
1/1	42836	96%	faild
1/1	42837	96%	faild
1/1	42838	96%	faild
1/1	42839	96%	faild
1/1	42840	96%	faild
1/1	42841	96%	faild
1/1	42842	96%	faild
1/1	42843	96%	faild
1/1	42844	96%	faild
1/1	42845	96%	faild
1/1	42846	96%	faild
1/1	42847	96%	faild
1/1	42848	96%	faild
1/1	42849	96%	faild
1/1	42850	96%	faild
1/1	42851	96%	faild
1/1	42852	96%	faild
1/1	42853	96%	faild
1/1	42854	96%	faild
1/1	42855	96%	faild
1/1	42856	96%	faild
1/1	42857	96%	faild
1/1	42858	96%	faild
1/1	42859	96%	faild
1/1	42860	96%	faild
1/1	42861	96%	faild
1/1	42862	96%	faild
1/1	42863	96%	faild
1/1	42864	96%	faild
1/1	42865	96%	faild
1/1	42866	96%	faild
1/1	42867	96%	faild
1/1	42868	96%	faild
1/1	42869	96%	faild
1/1	42870	96%	faild
1/1	42871	96%	faild
1/1	42872	96%	faild
1/1	42873	96%	faild
1/1	42874	96%	faild
1/1	42875	96%	faild
1/1	42876	96%	faild
1/1	42877	96%	faild
1/1	42878	96%	faild
1/1	42879	96%	faild
1/1	42880	96%	faild
1/1	42881	96%	faild
1/1	42882	96%	faild
1/1	42883	96%	faild
1/1	42884	96%	faild
1/1	42885	96%	faild
1/1	42886	96%	faild
1/1	42887	96%	faild
1/1	42888	96%	faild
1/1	42889	96%	faild
1/1	42890	96%	faild
1/1	42891	96%	faild
1/1	42892	96%	faild
1/1	42893	96%	faild
1/1	42894	96%	faild
1/1	42895	96%	faild
1/1	42896	96%	faild
1/1	42897	96%	faild
1/1	42898	96%	faild
1/1	42899	96%	faild
1/1	42900	96%	faild
1/1	42901	96%	faild
1/1	42902	96%	faild
1/1	42903	96%	faild
1/1	42904	96%	faild
1/1	42905	96%	faild
1/1	42906	96%	faild
1/1	42907	96%	faild
1/1	42908	96%	faild
1/1	42909	96%	faild
1/1	42910	96%	faild
1/1	42911	96%	faild
1/1	42912	96%	faild
1/1	42913	96%	faild
1/1	42914	96%	faild
1/1	42915	96%	faild
1/1	42916	96%	faild
1/1	42917	96%	faild
1/1	42918	96%	faild
1/1	42919	96%	faild
1/1	42920	96%	faild
1/1	42921	96%	faild
1/1	42922	96%	faild
1/1	42923	96%	faild
1/1	42924	96%	faild
1/1	42925	96%	faild
1/1	42926	96%	faild
1/1	42927	96%	faild
1/1	42928	96%	faild
1/1	42929	96%	faild
1/1	42930	96%	faild
1/1	42931	96%	faild
1/1	42932	96%	faild
1/1	42933	96%	faild
1/1	42934	96%	faild
1/1	42935	96%	faild
1/1	42936	96%	faild
1/1	42937	96%	faild
1/1	42938	96%	faild
1/1	42939	96%	faild
1/1	42940	96%	faild
1/1	42941	96%	faild
1/1	42942	96%	faild
1/1	42943	96%	faild
1/1	42944	96%	faild
1/1	42945	96%	faild
1/1	42946	96%	faild
1/1	42947	96%	faild
1/1	42948	96%	faild
1/1	42949	96%	faild
1/1	42950	96%	faild
1/1	42951	96%	faild
1/1	42952	96%	faild
1/1	42953	96%	faild
1/1	42954	96%	faild
1/1	42955	96%	faild
1/1	42956	96%	faild
1/1	42957	96%	faild
1/1	42958	96%	faild
1/1	42959	96%	faild
1/1	42960	96%	faild
1/1	42961	96%	faild
1/1	42962	96%	faild
1/1	42963	96%	faild
1/1	42964	96%	faild
1/1	42965	96%	faild
1/1	42966	96%	faild
1/1	42967	96%	faild
1/1	42968	96%	faild
1/1	42969	96%	faild
1/1	42970	96%	faild
1/1	42971	96%	faild
1/1	42972	96%	faild
1/1	42973	96%	faild
1/1	42974	96%	faild
1/1	42975	96%	faild
1/1	42976	96%	faild
1/1	42977	96%	faild
1/1	42978	96%	faild
1/1	42979	96%	faild
1/1	42980	96%	faild
1/1	42981	96%	faild
1/1	42982	96%	faild
1/1	42983	96%	faild
1/1	42984	96%	faild
1/1	42985	96%	faild
1/1	42986	96%	faild
1/1	42987	96%	faild
1/1	42988	96%	faild
1/1	42989	96%	faild
1/1	42990	96%	faild
1/1	42991	96%	faild
1/1	42992	96%	faild
1/1	42993	96%	faild
1/1	42994	96%	faild
1/1	42995	96%	faild
1/1	42996	96%	faild
1/1	42997	96%	faild
1/1	42998	96%	faild
1/1	42999	96%	faild
1/1	43000	96%	faild
1/1	43001	96%	faild
1/1	43002	96%	faild
1/1	43003	96%	faild
1/1	43004	96%	faild
1/1	43005	96%	faild
1/1	43006	96%	faild
1/1	43007	96%	faild
1/1	43008	96%	faild
1/1	43009	96%	faild
1/1	43010	96%	faild
1/1	43011	96%	faild
1/1	43012	96%	faild
1/1	43013	96%	faild
1/1	43014	96%	faild
1/1	43015	96%	faild
1/1	43016	96%	faild
1/1	43017	96%	faild
1/1	43018	96%	faild
1/1	43019	96%	faild
1/1	43020	96%	faild
1/1	43021	96%	faild
1/1	43022	96%	faild
1/1	43023	96%	faild
1/1	43024	96%	faild
1/1	43025	96%	faild
1/1	43026	96%	faild
1/1	43027	96%	faild
1/1	43028	96%	faild
1/1	43029	96%	faild
1/1	43030	96%	faild
1/1	43031	96%	faild
1/1	43032	96%	faild
1/1	43033	96%	faild
1/1	43034	96%	faild
1/1	43035	96%	faild
1/1	43036	96%	faild
1/1	43037	96%	faild
1/1	43038	96%	faild
1/1	43039	96%	faild
1/1	43040	96%	faild
1/1	43041	96%	faild
1/1	43042	96%	faild
1/1	43043	96%	faild
1/1	43044	96%	faild
1/1	43045	96%	faild
1/1	43046	96%	faild
1/1	43047	96%	faild
1/1	43048	96%	faild
1/1	43049	96%	faild
1/1	43050	96%	faild
1/1	43051	96%	faild
1/1	43052	96%	faild
1/1	43053	96%	faild
1/1	43054	96%	faild
1/1	43055	96%	faild
1/1	43056	96%	faild
1/1	43057	96%	faild
1/1	43058	96%	faild
1/1	43059	96%	faild
1/1	43060	96%	faild
1/1	43061	96%	faild
1/1	43062	96%	faild
1/1	43063	96%	faild
1/1	43064	96%	faild
1/1	43065	96%	faild
1/1	43066	96%	faild
1/1	43067	96%	faild
1/1	43068	96%	faild
1/1	43069	96%	faild
1/1	43070	96%	faild
1/1	43071	96%	faild
1/1	43072	96%	faild
1/1	43073	96%	faild
1/1	43074	96%	faild
1/1	43075	96%	faild
1/1	43076	96%	faild
1/1	43077	96%	faild
1/1	43078	96%	faild
1/1	43079	96%	faild
1/1	43080	96%	faild
1/1	43081	97%	faild
1/1	43082	97%	faild
1/1	43083	97%	faild
1/1	43084	97%	faild
1/1	43085	97%	faild
1/1	43086	97%	faild
